-0.11010742,0.33032227,9.8359375,1
-0.16040039,0.3876953,9.8828125,1
-0.33740234,0.34228516,9.953125,1
-0.22265625,0.13879395,9.9140625,1
0.004787445,0.17712402,9.8984375,1
-0.11010742,0.19152832,9.921875,1
-0.21057129,0.24169922,9.9921875,1
-0.18664551,0.296875,9.984375,1
-0.15319824,0.30395508,9.96875,1
-0.14355469,0.2680664,9.9765625,1
-0.14123535,0.2705078,10.0078125,1
-0.22741699,0.30151367,10.015625,1
-0.29907227,0.2154541,9.9609375,1
-0.23693848,0.12445068,9.8984375,1
-0.19628906,0.12207031,9.8828125,1
-0.22741699,0.2154541,9.953125,1
-0.2536621,0.32543945,9.9765625,1
-0.21777344,0.3088379,9.9609375,1
-0.1986084,0.22741699,9.9453125,1
-0.16748047,0.21777344,9.9140625,1
-0.18432617,0.2536621,9.890625,1
-0.22265625,0.29907227,9.875,1
-0.22265625,0.38305664,9.921875,1
-0.22973633,0.39257812,9.9296875,1
-0.20581055,0.31347656,9.9375,1
-0.18908691,0.23693848,9.9140625,1
-0.17712402,0.24169922,9.8671875,1
-0.20825195,0.31103516,9.921875,1
-0.21777344,0.37817383,9.9453125,1
-0.23461914,0.45483398,9.9453125,1
-0.18908691,0.4116211,9.90625,1
-0.16748047,0.296875,9.8671875,1
-0.20349121,0.3088379,9.859375,1
-0.19628906,0.37329102,9.8671875,1
-0.18432617,0.39013672,9.84375,1
-0.15075684,0.34936523,9.9140625,1
-0.15551758,0.2919922,9.9375,1
-0.22265625,0.33984375,9.953125,1
-0.22497559,0.47875977,9.96875,1
-0.14355469,0.55029297,9.875,1
-0.07897949,0.49780273,9.796875,1
-0.035888672,0.4260254,9.6796875,1
0,0.28955078,9.5234375,1
0.07897949,0.27270508,9.453125,1
0.11010742,0.21777344,9.3671875,1
0.05984497,0.24414062,9.296875,1
-0.02154541,0.6245117,9.2421875,1
-0.028717041,0.84472656,9.1875,1
-0.05026245,0.8881836,9.1875,1
