0.1459961,-1.4931641,9.8671875,0
-0.30639648,-1.2470703,9.8359375,0
-0.15795898,-1.0097656,9.8984375,0
0.12207031,-1.0644531,9.9140625,0
0.29907227,-1.6582031,9.734375,0
0.2607422,-2.0703125,9.875,0
0.12683105,-2.1992188,9.9140625,0
-0.08618164,-2.0195312,10.1328125,0
-0.06222534,-1.9169922,9.9375,0
-0.035888672,-1.7880859,10.0078125,0
-0.17944336,-1.5537109,10.1171875,0
-0.49316406,-1.1416016,10.2734375,0
-0.61035156,-0.57421875,10.3125,0
-0.35424805,-0.20825195,10.2109375,0
-0.46191406,-0.18664551,10.234375,0
-0.4453125,-0.2130127,10.3125,0
-0.0670166,-0.4091797,10.0625,0
0.22741699,-1.0791016,9.8125,0
0.6220703,-1.9316406,9.5625,0
1,-2.6035156,9.25,0
1.2685547,-3.0234375,9.0625,0
1.5322266,-3.2890625,8.9453125,0
1.6708984,-3.40625,8.8359375,0
1.6064453,-3.3632812,8.7578125,0
1.5195312,-3.1933594,8.75,0
1.4121094,-3.0351562,8.8203125,0
1.2441406,-3.1816406,9.0234375,0
1.3691406,-3.7148438,8.9921875,0
1.5605469,-3.984375,9.140625,0
1.5605469,-3.8710938,9.234375,0
1.2705078,-3.3574219,9.3828125,0
0.8881836,-2.6347656,9.59375,0
0.5263672,-1.953125,9.8359375,0
0.5263672,-1.953125,9.8359375,0
0.3088379,-1.484375,10.0234375,0
0.16992188,-1.2871094,10.2109375,0
0.16516113,-1.4189453,10.1875,0
0.22973633,-1.5986328,10.125,0
0.32080078,-1.7949219,10.1015625,0
0.45483398,-1.9511719,9.9609375,0
0.5024414,-2.0195312,9.8125,0
0.46191406,-2.0703125,9.6875,0
0.47387695,-2.0507812,9.5859375,0
0.51708984,-2.03125,9.40625,0
0.5527344,-1.9960938,9.34375,0
0.55029297,-1.9628906,9.3515625,0
0.5551758,-1.9814453,9.34375,0
0.5048828,-2.2070312,9.4921875,0
0.43798828,-2.859375,9.703125,0
0.5263672,-3.5644531,9.6484375,0
0.58154297,-3.8671875,9.765625,0
0.7397461,-3.8144531,9.828125,0
0.7348633,-3.4511719,9.8515625,0
0.6220703,-2.9609375,9.8359375,0
0.5551758,-2.4511719,9.8359375,0
0.5214844,-2.1289062,9.7890625,0
0.5649414,-1.953125,9.6640625,0
0.6220703,-1.7353516,9.5078125,0
0.6821289,-1.421875,9.3828125,0
0.5288086,-1.0507812,9.40625,0
0.31591797,-0.76123047,9.5625,0
0.14355469,-0.7373047,9.6953125,0
-0.02394104,-0.8833008,9.734375,0
-0.16040039,-1.1367188,9.71875,0
-0.19628906,-1.2900391,9.75,0
-0.31347656,-1.4794922,9.8515625,0
-0.47875977,-1.8408203,9.859375,0
-0.5839844,-2.1816406,9.8671875,0
-0.6220703,-2.2519531,9.78125,0
-0.7421875,-2.1914062,9.671875,0
-0.77783203,-2.2285156,9.53125,0
-0.64160156,-2.3222656,9.3671875,0
-0.4404297,-2.5175781,9.1953125,0
-0.25610352,-2.7636719,8.9296875,0
-0.1459961,-3.0644531,8.7578125,0
-0.071777344,-3.2910156,8.6796875,0
-0.00717926,-3.2871094,8.6015625,0
0.10772705,-3.125,8.59375,0
0.18188477,-2.8417969,8.578125,0
0.12927246,-2.4121094,8.625,0
0.014358521,-2.1738281,8.5703125,0
0.0670166,-2.0703125,8.4921875,0
0.33496094,-1.9960938,8.4375,0
0.5336914,-1.9433594,8.4453125,0
0.46923828,-2.3691406,8.3984375,0
0.30151367,-3.2792969,8.2109375,0
0.19628906,-3.9726562,8.40625,0
0.4189453,-4.2148438,8.59375,0
0.5024414,-4.53125,8.703125,0
0.34692383,-5.1289062,8.59375,0
0.34936523,-5.5234375,8.421875,0
0.5625,-5.6015625,8.2578125,0
0.7060547,-5.5742188,8.0859375,0
0.6748047,-5.4023438,7.8515625,0
0.42114258,-5.1445312,7.671875,0
0.21057129,-4.6757812,7.7734375,0
-0.1315918,-4.1523438,7.8398438,0
-0.78271484,-4.3125,8.1328125,0
-1.2832031,-5.6992188,8.3359375,0
