-6.6054688,2.4667969,5.9726562,0
-6.7460938,2.4863281,6.1679688,0
-6.8710938,2.4550781,6.3398438,0
-6.8710938,2.4316406,6.40625,0
-6.9023438,2.5742188,6.3867188,0
-6.8867188,2.7695312,6.3164062,0
-6.8476562,2.9277344,6.2890625,0
-6.8828125,3.0078125,6.3046875,0
-6.9101562,3.0429688,6.3828125,0
-6.96875,3.0195312,6.4453125,0
-6.9882812,2.9746094,6.4882812,0
-6.9765625,2.9414062,6.4804688,0
-6.953125,2.9375,6.4375,0
-6.9101562,2.890625,6.390625,0
-6.9570312,2.9101562,6.3632812,0
-6.9765625,2.9179688,6.34375,0
-6.9609375,2.9121094,6.3359375,0
-6.953125,2.875,6.3359375,0
-6.9335938,2.8242188,6.3007812,0
-6.9492188,2.7714844,6.2617188,0
-6.9804688,2.7832031,6.2265625,0
-6.96875,2.7890625,6.2265625,0
-6.953125,2.7382812,6.2421875,0
-6.9882812,2.7714844,6.234375,0
-6.9765625,2.7695312,6.2304688,0
-6.9726562,2.7792969,6.2226562,0
-6.9492188,2.7949219,6.203125,0
-6.9726562,2.7734375,6.2070312,0
-6.9882812,2.8320312,6.1914062,0
-6.9765625,2.8710938,6.1875,0
-6.9804688,2.9492188,6.203125,0
-6.9609375,2.9902344,6.21875,0
-6.9492188,2.9707031,6.2460938,0
-6.9414062,2.9414062,6.2695312,0
-6.9765625,2.9023438,6.2773438,0
-6.953125,2.8691406,6.3242188,0
-6.9492188,2.8671875,6.3515625,0
-6.96875,2.9101562,6.3320312,0
-6.9492188,2.9375,6.3515625,0
-6.90625,2.9589844,6.3671875,0
-6.8945312,2.9082031,6.3398438,0
-6.890625,2.8574219,6.3710938,0
-6.8984375,2.7792969,6.3828125,0
-6.890625,2.7207031,6.3789062,0
-6.90625,2.6992188,6.3828125,0
-6.8945312,2.7539062,6.375,0
-6.875,2.8378906,6.3632812,0
-6.8554688,2.8691406,6.3632812,0
-6.8710938,2.8554688,6.34375,0
-6.875,2.859375,6.3359375,0
-6.8632812,2.8066406,6.3125,0
-6.9101562,2.7910156,6.2890625,0
-6.9570312,2.7617188,6.3203125,0
-6.9609375,2.7734375,6.3476562,0
-6.9453125,2.8007812,6.3515625,0
-6.953125,2.8242188,6.34375,0
-6.9335938,2.8808594,6.3359375,0
-6.9257812,2.8378906,6.3007812,0
-6.9414062,2.7890625,6.2773438,0
-6.9453125,2.8359375,6.28125,0
-6.9257812,2.8945312,6.2695312,0
-6.9492188,2.9414062,6.3007812,0
-6.9453125,2.9707031,6.2890625,0
-6.9335938,2.8945312,6.2773438,0
-6.9960938,2.796875,6.2773438,0
-6.9921875,2.7832031,6.3046875,0
-6.96875,2.7226562,6.296875,0
-7.0078125,2.7929688,6.3203125,0
-6.9765625,2.8574219,6.328125,0
-6.9257812,2.8886719,6.3046875,0
-6.9492188,2.9726562,6.2695312,0
-6.9179688,2.9726562,6.2890625,0
-6.9140625,2.8457031,6.2851562,0
-6.953125,2.8105469,6.3320312,0
-6.984375,2.78125,6.375,0
-6.9609375,2.7949219,6.3554688,0
-6.9296875,2.7851562,6.3476562,0
-6.9414062,2.8417969,6.3828125,0
-6.9023438,2.7734375,6.3867188,0
-6.96875,2.7597656,6.3710938,0
-6.96875,2.828125,6.3671875,0
-6.9179688,2.8945312,6.3945312,0
-6.9257812,2.9746094,6.3359375,0
-6.9140625,2.96875,6.34375,0
-6.90625,2.8417969,6.34375,0
-6.9609375,2.6445312,6.3867188,0
-7.0234375,2.515625,6.421875,0
-7.0742188,2.5390625,6.4375,0
-7.4570312,3.2519531,6.609375,0
-6.4804688,3.3652344,6.671875,0
-7.1523438,3.0976562,6.46875,0
-7.0976562,3.4511719,6.6875,0
-7.1054688,3.3964844,6.703125,0
-7.0273438,3.1191406,6.4570312,0
-6.9296875,3.40625,6.4570312,0
-6.9570312,3.5449219,6.5898438,0
-7.0039062,3.1542969,6.6171875,0
-7.109375,3.1132812,6.6171875,0
-7.0898438,3.0605469,6.7304688,0
-7.140625,2.9023438,6.7773438,0
-7.1992188,2.7734375,6.8085938,0
-7.109375,2.6953125,6.78125,0
-7.125,2.5878906,6.6835938,0
-7.2421875,2.5878906,6.6640625,0
-7.2773438,2.9648438,6.8085938,0
-7.3554688,2.4980469,6.921875,0
-7.375,2.1074219,7.2539062,0
-7.5039062,2.1542969,7.6171875,0
-7.6210938,1.7714844,7.7773438,0
-7.6210938,1.6152344,7.8007812,0
-7.453125,1.9033203,7.7539062,0
