1,0.011015176773071289,0.013718128204345703,0.007005929946899414,0.0016300678253173828,0.001689910888671875,0.002791166305541992,0.811965811965812,0.8461538461538461,0.811965811965812
3,0.011109113693237305,0.006431102752685547,0.00626683235168457,0.0019161701202392578,0.002089977264404297,0.0018739700317382812,0.8290598290598291,0.8205128205128205,0.8290598290598291
5,0.017988204956054688,0.006186008453369141,0.0073468685150146484,0.0017511844635009766,0.0018508434295654297,0.0017070770263671875,0.8034188034188035,0.8376068376068376,0.8034188034188035
7,0.00606536865234375,0.006124734878540039,0.006016969680786133,0.0017380714416503906,0.0018541812896728516,0.00261688232421875,0.811965811965812,0.8376068376068376,0.811965811965812
9,0.006498813629150391,0.006375312805175781,0.015362739562988281,0.0017521381378173828,0.0018451213836669922,0.0016889572143554688,0.811965811965812,0.8290598290598291,0.811965811965812
11,0.006339073181152344,0.0061588287353515625,0.006021022796630859,0.0017516613006591797,0.0018532276153564453,0.0017039775848388672,0.8205128205128205,0.8290598290598291,0.8205128205128205
13,0.006079912185668945,0.007706165313720703,0.007679939270019531,0.0017848014831542969,0.0018978118896484375,0.0017321109771728516,0.8205128205128205,0.8376068376068376,0.8205128205128205
15,0.006540060043334961,0.006333827972412109,0.013004064559936523,0.0021419525146484375,0.0019190311431884766,0.0018029212951660156,0.8205128205128205,0.8376068376068376,0.8205128205128205
17,0.007581949234008789,0.006256818771362305,0.007066249847412109,0.0017879009246826172,0.0019178390502929688,0.0017740726470947266,0.8205128205128205,0.8461538461538461,0.8205128205128205
19,0.006357908248901367,0.006273984909057617,0.0062198638916015625,0.0018188953399658203,0.005213022232055664,0.005259990692138672,0.8205128205128205,0.8461538461538461,0.8205128205128205
21,0.00835108757019043,0.006407737731933594,0.006215095520019531,0.001895904541015625,0.0019600391387939453,0.001798868179321289,0.8205128205128205,0.8547008547008547,0.8205128205128205
23,0.008386850357055664,0.013477087020874023,0.006538867950439453,0.001898050308227539,0.001995086669921875,0.0029540061950683594,0.8205128205128205,0.8547008547008547,0.8205128205128205
25,0.00818490982055664,0.006420135498046875,0.006291866302490234,0.0018630027770996094,0.001960277557373047,0.0018107891082763672,0.8205128205128205,0.8461538461538461,0.8205128205128205
27,0.006321907043457031,0.014937162399291992,0.006290912628173828,0.0032210350036621094,0.0019719600677490234,0.0018889904022216797,0.8290598290598291,0.8547008547008547,0.8290598290598291
29,0.006715059280395508,0.006437778472900391,0.006365060806274414,0.0018880367279052734,0.001977205276489258,0.0018448829650878906,0.8290598290598291,0.8461538461538461,0.8290598290598291
31,0.012089252471923828,0.006663799285888672,0.009036064147949219,0.001898050308227539,0.0020148754119873047,0.0018742084503173828,0.8290598290598291,0.8547008547008547,0.8290598290598291
33,0.006798982620239258,0.006536960601806641,0.006398200988769531,0.005306243896484375,0.005203962326049805,0.0020279884338378906,0.8290598290598291,0.8461538461538461,0.8290598290598291
35,0.007611751556396484,0.006616115570068359,0.00649714469909668,0.0020558834075927734,0.0020911693572998047,0.0021338462829589844,0.8290598290598291,0.8461538461538461,0.8290598290598291
37,0.006634950637817383,0.006654977798461914,0.010854005813598633,0.005391836166381836,0.0020782947540283203,0.0019600391387939453,0.8290598290598291,0.8461538461538461,0.8290598290598291
39,0.007956981658935547,0.006710052490234375,0.007536888122558594,0.0019540786743164062,0.002061128616333008,0.0019259452819824219,0.8205128205128205,0.8461538461538461,0.8205128205128205
41,0.00665593147277832,0.006654977798461914,0.0065042972564697266,0.0019588470458984375,0.005522012710571289,0.00509190559387207,0.8205128205128205,0.8461538461538461,0.8205128205128205
43,0.0073699951171875,0.007112979888916016,0.033380985260009766,0.004582881927490234,0.0021169185638427734,0.0019931793212890625,0.8290598290598291,0.8461538461538461,0.8290598290598291
45,0.007829904556274414,0.006783962249755859,0.00810384750366211,0.0019659996032714844,0.0020990371704101562,0.0019659996032714844,0.8205128205128205,0.8376068376068376,0.8205128205128205
47,0.006656169891357422,0.0067369937896728516,0.008249998092651367,0.0019998550415039062,0.0021097660064697266,0.0019750595092773438,0.811965811965812,0.8290598290598291,0.811965811965812
49,0.007371187210083008,0.012227058410644531,0.017174959182739258,0.002840757369995117,0.0021550655364990234,0.002933979034423828,0.811965811965812,0.8290598290598291,0.811965811965812
51,0.007484912872314453,0.006846904754638672,0.0067179203033447266,0.002031087875366211,0.002138853073120117,0.0019750595092773438,0.8034188034188035,0.8376068376068376,0.8034188034188035
53,0.006795167922973633,0.006855964660644531,0.00681614875793457,0.002027750015258789,0.002161264419555664,0.0020608901977539062,0.811965811965812,0.8290598290598291,0.811965811965812
55,0.0067861080169677734,0.006877899169921875,0.006821155548095703,0.0020341873168945312,0.002165079116821289,0.00202178955078125,0.811965811965812,0.8376068376068376,0.811965811965812
57,0.006799936294555664,0.006894111633300781,0.006808757781982422,0.002058267593383789,0.0021719932556152344,0.0020580291748046875,0.8205128205128205,0.8290598290598291,0.8205128205128205
59,0.006842136383056641,0.006901979446411133,0.013315916061401367,0.0020711421966552734,0.002212047576904297,0.0020568370819091797,0.811965811965812,0.8290598290598291,0.811965811965812
61,0.0073621273040771484,0.006931781768798828,0.009136199951171875,0.0020661354064941406,0.002189159393310547,0.0020568370819091797,0.811965811965812,0.8290598290598291,0.811965811965812
63,0.010435104370117188,0.010793924331665039,0.0076029300689697266,0.0021049976348876953,0.0022089481353759766,0.0020380020141601562,0.811965811965812,0.8205128205128205,0.811965811965812
65,0.009105920791625977,0.007047891616821289,0.007565975189208984,0.002107858657836914,0.002213001251220703,0.0020949840545654297,0.811965811965812,0.8205128205128205,0.811965811965812
67,0.008720874786376953,0.013502836227416992,0.006907224655151367,0.002131938934326172,0.0022430419921875,0.002081155776977539,0.811965811965812,0.8205128205128205,0.811965811965812
