1554830385915,3,1.1464844,1.9746094,9.5078125,Cywee Accelerometer Sensor
1554830385916,3,0.72265625,2.1875,9.546875,Cywee Accelerometer Sensor
1554830385917,3,0.4309082,2.3300781,9.6484375,Cywee Accelerometer Sensor
1554830385918,3,0.39501953,2.4433594,9.765625,Cywee Accelerometer Sensor
1554830385918,3,0.46923828,2.5273438,9.8515625,Cywee Accelerometer Sensor
1554830385919,3,0.5839844,2.5136719,9.8125,Cywee Accelerometer Sensor
1554830385919,3,0.6484375,2.4414062,9.7734375,Cywee Accelerometer Sensor
1554830385920,1,295.0,Cywee Step Counter
1554830385940,3,0.5600586,2.3398438,9.7578125,Cywee Accelerometer Sensor
1554830385940,3,0.7729492,2.4570312,9.7265625,Cywee Accelerometer Sensor
1554830385941,3,0.8857422,2.4707031,9.7421875,Cywee Accelerometer Sensor
1554830385941,3,0.7060547,2.4296875,9.6484375,Cywee Accelerometer Sensor
1554830385969,3,0.47143555,2.390625,9.6015625,Cywee Accelerometer Sensor
1554830385969,3,0.3876953,2.3378906,9.515625,Cywee Accelerometer Sensor
1554830385971,3,0.3876953,2.2949219,9.4921875,Cywee Accelerometer Sensor
1554830385999,3,0.44995117,2.2304688,9.5078125,Cywee Accelerometer Sensor
1554830386001,3,0.5839844,2.1855469,9.5859375,Cywee Accelerometer Sensor
1554830386003,3,0.57910156,2.1542969,9.609375,Cywee Accelerometer Sensor
1554830386031,3,0.4189453,2.2089844,9.625,Cywee Accelerometer Sensor
1554830386033,3,0.22021484,2.3144531,9.6484375,Cywee Accelerometer Sensor
1554830386035,3,0.14355469,2.4550781,9.640625,Cywee Accelerometer Sensor
1554830386059,3,0.16516113,2.5390625,9.625,Cywee Accelerometer Sensor
1554830386063,3,0.23217773,2.5058594,9.59375,Cywee Accelerometer Sensor
1554830386065,3,0.2919922,2.4433594,9.5234375,Cywee Accelerometer Sensor
1554830386089,3,0.31835938,2.390625,9.4765625,Cywee Accelerometer Sensor
1554830386090,3,0.30395508,2.2753906,9.4921875,Cywee Accelerometer Sensor
1554830386091,3,0.33032227,2.234375,9.5625,Cywee Accelerometer Sensor
1554830386113,3,0.34228516,2.28125,9.6171875,Cywee Accelerometer Sensor
1554830386115,3,0.36132812,2.3066406,9.6875,Cywee Accelerometer Sensor
1554830386139,3,0.38061523,2.3339844,9.6796875,Cywee Accelerometer Sensor
1554830386140,3,0.40698242,2.4453125,9.5703125,Cywee Accelerometer Sensor
1554830386143,3,0.39013672,2.5390625,9.46875,Cywee Accelerometer Sensor
1554830386171,3,0.28710938,2.5410156,9.4375,Cywee Accelerometer Sensor
1554830386172,3,0.24658203,2.5800781,9.390625,Cywee Accelerometer Sensor
1554830386172,3,0.19628906,2.6367188,9.4375,Cywee Accelerometer Sensor
1554830386204,3,0.18908691,2.5273438,9.546875,Cywee Accelerometer Sensor
1554830386205,3,0.19628906,2.3496094,9.6640625,Cywee Accelerometer Sensor
1554830386205,3,0.33032227,2.2617188,9.671875,Cywee Accelerometer Sensor
1554830386236,3,0.42358398,2.25,9.6171875,Cywee Accelerometer Sensor
1554830386237,3,0.40698242,2.2597656,9.546875,Cywee Accelerometer Sensor
1554830386237,3,0.31591797,2.3457031,9.578125,Cywee Accelerometer Sensor
1554830386262,3,0.22973633,2.4921875,9.6484375,Cywee Accelerometer Sensor
1554830386263,3,-16.078125,15.3984375,-17.1875,Cywee Magnetic field Sensor
1554830386264,3,0.22497559,2.6210938,9.65625,Cywee Accelerometer Sensor
1554830386265,3,0.2800293,2.7304688,9.6796875,Cywee Accelerometer Sensor
1554830386289,3,0.265625,2.7421875,9.6328125,Cywee Accelerometer Sensor
1554830386291,3,-0.17236328,2.4960938,9.5546875,Cywee Accelerometer Sensor
1554830386292,3,0.17236328,2.7617188,9.515625,Cywee Accelerometer Sensor
1554830386319,3,0.23217773,2.7226562,9.6015625,Cywee Accelerometer Sensor
1554830386321,3,0.32080078,2.671875,9.7109375,Cywee Accelerometer Sensor
1554830386321,3,0.23461914,2.625,9.75,Cywee Accelerometer Sensor
1554830386352,3,0.0143585205,2.4199219,9.71875,Cywee Accelerometer Sensor
1554830386353,3,-0.1484375,2.2617188,9.7734375,Cywee Accelerometer Sensor
1554830386354,3,0.01914978,2.0117188,9.953125,Cywee Accelerometer Sensor
1554830386384,3,0.24169922,1.8789062,10.046875,Cywee Accelerometer Sensor
1554830386385,3,0.18908691,2.0625,10.03125,Cywee Accelerometer Sensor
1554830386386,3,0.2536621,2.2734375,10.046875,Cywee Accelerometer Sensor
1554830386410,3,0.2512207,2.4199219,10.0078125,Cywee Accelerometer Sensor
1554830386414,3,0.19384766,2.5253906,9.828125,Cywee Accelerometer Sensor
1554830386419,3,-0.015640259,-0.005153656,0.16394043,Cywee Gyroscope Sensor
1554830386421,3,0.42993164,0.080200195,0.21728516,Cywee Linear Acceleration
1554830386421,5,0.11706543,-0.037963867,-0.3696289,0.92099345,0.0,Cywee Rotation Vector
1554830386422,3,0.15075684,2.5234375,9.6875,Cywee Accelerometer Sensor
1554830386434,3,0.22021484,2.4550781,9.6015625,Cywee Accelerometer Sensor
1554830386435,3,0.22021484,2.4550781,9.6015625,Cywee Accelerometer Sensor
1554830386460,3,0.3972168,2.2421875,9.4375,Cywee Accelerometer Sensor
1554830386465,3,-16.25,14.796875,-15.09375,Cywee Magnetic field Sensor
1554830386468,3,0.43310547,2.1953125,9.3984375,Cywee Accelerometer Sensor
1554830386469,3,0.43310547,2.1953125,9.3984375,Cywee Accelerometer Sensor
1554830386490,3,0.5957031,2.4335938,9.375,Cywee Accelerometer Sensor
1554830386492,3,0.69628906,2.7421875,9.3515625,Cywee Accelerometer Sensor
1554830386493,3,-0.19384766,2.5566406,9.140625,Cywee Accelerometer Sensor
1554830386519,3,-0.33032227,1.9433594,9.0234375,Cywee Accelerometer Sensor
1554830386520,3,0.66064453,1.5966797,9.5859375,Cywee Accelerometer Sensor
1554830386521,3,0.71777344,1.7089844,9.9453125,Cywee Accelerometer Sensor
1554830386550,3,0.7036133,2.1894531,9.890625,Cywee Accelerometer Sensor
1554830386551,3,0.7397461,2.4042969,9.9375,Cywee Accelerometer Sensor
1554830386551,3,0.51220703,2.2929688,9.9609375,Cywee Accelerometer Sensor
1554830386580,3,0.35668945,2.2382812,9.78125,Cywee Accelerometer Sensor
1554830386581,3,0.37329102,2.1796875,9.6484375,Cywee Accelerometer Sensor
1554830386582,3,0.5527344,2.0742188,9.5546875,Cywee Accelerometer Sensor
1554830386609,3,0.66796875,2.0507812,9.578125,Cywee Accelerometer Sensor
1554830386611,3,0.6196289,2.1679688,9.5625,Cywee Accelerometer Sensor
1554830386612,3,-0.0826416,-0.093444824,0.10430908,Cywee Gyroscope Sensor
1554830386612,3,0.6669922,-0.18688965,-0.07183838,Cywee Linear Acceleration
1554830386613,5,0.10992432,-0.043273926,-0.35327148,0.9280319,0.0,Cywee Rotation Vector
1554830386613,3,0.4428711,2.2773438,9.59375,Cywee Accelerometer Sensor
1554830386642,3,0.34228516,2.3808594,9.578125,Cywee Accelerometer Sensor
1554830386643,3,0.4309082,2.4316406,9.625,Cywee Accelerometer Sensor
1554830386643,3,0.5263672,2.2832031,9.6171875,Cywee Accelerometer Sensor
1554830386643,3,-16.609375,16.296875,-16.890625,Cywee Magnetic field Sensor
1554830386669,3,0.51708984,2.0585938,9.5390625,Cywee Accelerometer Sensor
1554830386670,3,0.47631836,1.9814453,9.484375,Cywee Accelerometer Sensor
1554830386672,3,0.49316406,1.9990234,9.3984375,Cywee Accelerometer Sensor
1554830386700,3,0.5214844,2.1660156,9.4140625,Cywee Accelerometer Sensor
1554830386700,3,0.54541016,2.4707031,9.515625,Cywee Accelerometer Sensor
1554830386701,3,0.5288086,2.6210938,9.6015625,Cywee Accelerometer Sensor
1554830386731,3,0.4189453,2.5078125,9.5390625,Cywee Accelerometer Sensor
1554830386731,3,0.29907227,2.3671875,9.3984375,Cywee Accelerometer Sensor
1554830386732,3,0.35888672,2.3691406,9.3515625,Cywee Accelerometer Sensor
1554830386760,3,0.5888672,2.4550781,9.4375,Cywee Accelerometer Sensor
1554830386761,3,0.78271484,2.4746094,9.5703125,Cywee Accelerometer Sensor
1554830386761,3,0.84228516,2.3554688,9.578125,Cywee Accelerometer Sensor
1554830386789,3,0.8569336,2.1542969,9.609375,Cywee Accelerometer Sensor
1554830386790,3,0.87597656,2.015625,9.640625,Cywee Accelerometer Sensor
1554830386791,3,0.90722656,1.9677734,9.5859375,Cywee Accelerometer Sensor
1554830386819,3,0.9790039,2.0175781,9.4765625,Cywee Accelerometer Sensor
1554830386822,3,-0.23583984,-0.095581055,0.24694824,Cywee Gyroscope Sensor
1554830386822,3,0.73095703,0.03543091,-0.23278809,Cywee Linear Acceleration
1554830386823,5,0.0871582,-0.049316406,-0.34106445,0.93469054,0.0,Cywee Rotation Vector
1554830386823,3,1.0341797,2.0292969,9.3984375,Cywee Accelerometer Sensor
1554830386824,3,1.1132812,1.9414062,9.46875,Cywee Accelerometer Sensor
1554830386850,3,1.1728516,1.8505859,9.6015625,Cywee Accelerometer Sensor
1554830386851,3,1.2128906,1.7880859,9.6328125,Cywee Accelerometer Sensor
1554830386851,3,-17.984375,17.796875,-14.5,Cywee Magnetic field Sensor
1554830386852,3,1.1611328,1.6806641,9.609375,Cywee Accelerometer Sensor
1554830386880,3,1.0429688,1.6132812,9.609375,Cywee Accelerometer Sensor
1554830386880,3,1.0126953,1.5556641,9.625,Cywee Accelerometer Sensor
1554830386881,3,1.0957031,1.4960938,9.6484375,Cywee Accelerometer Sensor
1554830386909,3,1.2226562,1.4404297,9.6953125,Cywee Accelerometer Sensor
1554830386911,3,1.2949219,1.3574219,9.7890625,Cywee Accelerometer Sensor
1554830386911,3,1.2470703,1.3525391,9.8203125,Cywee Accelerometer Sensor
1554830386939,3,1.1103516,1.3330078,9.875,Cywee Accelerometer Sensor
1554830386941,3,1.0195312,1.2705078,9.90625,Cywee Accelerometer Sensor
1554830386942,3,0.9550781,1.2226562,9.8203125,Cywee Accelerometer Sensor
1554830386970,3,0.93847656,1.1611328,9.8125,Cywee Accelerometer Sensor
1554830386971,3,0.92626953,1.1132812,9.796875,Cywee Accelerometer Sensor
1554830386972,3,0.90478516,1.2128906,9.8828125,Cywee Accelerometer Sensor
1554830386999,3,0.9550781,1.3740234,9.96875,Cywee Accelerometer Sensor
1554830387001,3,0.9501953,1.4501953,10.0859375,Cywee Accelerometer Sensor
1554830387003,3,0.9213867,1.4052734,10.0078125,Cywee Accelerometer Sensor
1554830387003,3,-0.3347168,-0.032806396,0.091552734,Cywee Gyroscope Sensor
1554830387004,3,0.47485352,-0.21887207,0.24230957,Cywee Linear Acceleration
1554830387004,5,0.06762695,-0.050750732,-0.31713867,0.94460255,0.0,Cywee Rotation Vector
1554830387029,3,0.99072266,1.3789062,9.9375,Cywee Accelerometer Sensor
1554830387031,3,1.1611328,1.3710938,9.9609375,Cywee Accelerometer Sensor
1554830387032,3,1.2226562,1.2177734,9.9609375,Cywee Accelerometer Sensor
1554830387059,3,1.2158203,1.1083984,9.9140625,Cywee Accelerometer Sensor
1554830387061,3,-17.296875,19.0,-12.6953125,Cywee Magnetic field Sensor
1554830387062,3,1.2109375,1.0839844,9.8984375,Cywee Accelerometer Sensor
1554830387063,3,1.2900391,1.09375,9.921875,Cywee Accelerometer Sensor
1554830387089,3,1.4140625,1.1386719,9.9765625,Cywee Accelerometer Sensor
1554830387091,3,1.4580078,1.1992188,10.09375,Cywee Accelerometer Sensor
1554830387092,3,1.4316406,1.2587891,10.171875,Cywee Accelerometer Sensor
1554830387119,3,1.3232422,1.2324219,10.2890625,Cywee Accelerometer Sensor
1554830387121,3,1.2041016,1.1005859,10.3203125,Cywee Accelerometer Sensor
1554830387122,3,1.2617188,1.0722656,10.2578125,Cywee Accelerometer Sensor
1554830387149,3,1.3925781,1.1318359,10.2890625,Cywee Accelerometer Sensor
1554830387151,3,1.4238281,1.0888672,10.3671875,Cywee Accelerometer Sensor
1554830387152,3,1.3955078,0.9790039,10.421875,Cywee Accelerometer Sensor
1554830387179,3,1.3574219,0.89990234,10.3984375,Cywee Accelerometer Sensor
1554830387181,3,1.3691406,0.92626953,10.4296875,Cywee Accelerometer Sensor
1554830387182,3,1.3544922,0.9838867,10.5,Cywee Accelerometer Sensor
1554830387209,3,1.2304688,0.99560547,10.484375,Cywee Accelerometer Sensor
1554830387212,3,0.99072266,1.0292969,10.3828125,Cywee Accelerometer Sensor
1554830387213,3,0.021591187,-0.35302734,-0.3149414,Cywee Gyroscope Sensor
1554830387213,3,0.16345215,-0.23742676,0.59228516,Cywee Linear Acceleration
1554830387214,5,0.042816162,-0.064208984,-0.33618164,0.9386298,0.0,Cywee Rotation Vector
1554830387215,3,0.81152344,1.0986328,10.2421875,Cywee Accelerometer Sensor
1554830387239,3,0.63671875,1.2089844,10.09375,Cywee Accelerometer Sensor
1554830387241,3,0.5625,1.3662109,10.03125,Cywee Accelerometer Sensor
1554830387242,3,0.6821289,1.5869141,10.0078125,Cywee Accelerometer Sensor
1554830387243,3,-18.5,20.5,-11.1953125,Cywee Magnetic field Sensor
1554830387269,3,0.78271484,1.7324219,9.9609375,Cywee Accelerometer Sensor
1554830387271,3,0.8305664,1.8457031,9.890625,Cywee Accelerometer Sensor
1554830387272,3,0.92626953,1.8164062,9.703125,Cywee Accelerometer Sensor
1554830387299,3,1.0507812,1.7373047,9.4609375,Cywee Accelerometer Sensor
1554830387300,3,1.2392578,1.7158203,9.3515625,Cywee Accelerometer Sensor
1554830387301,3,1.453125,1.7255859,9.375,Cywee Accelerometer Sensor
1554830387329,3,1.7236328,1.7587891,9.5,Cywee Accelerometer Sensor
1554830387330,3,1.890625,1.71875,9.6171875,Cywee Accelerometer Sensor
1554830387331,3,1.8808594,1.6035156,9.71875,Cywee Accelerometer Sensor
1554830387360,3,1.8066406,1.3574219,9.75,Cywee Accelerometer Sensor
1554830387361,3,1.8046875,1.1152344,9.796875,Cywee Accelerometer Sensor
1554830387362,3,1.8955078,0.99072266,9.7890625,Cywee Accelerometer Sensor
1554830387392,3,1.9150391,0.92626953,9.8828125,Cywee Accelerometer Sensor
1554830387393,3,1.7949219,0.7324219,10.015625,Cywee Accelerometer Sensor
1554830387394,3,1.6464844,0.5551758,10.1171875,Cywee Accelerometer Sensor
1554830387420,3,1.5917969,0.5361328,10.1640625,Cywee Accelerometer Sensor
1554830387422,3,0.043945312,-0.19348145,0.014961243,Cywee Gyroscope Sensor
1554830387424,3,0.16101074,-0.44970703,0.41601562,Cywee Linear Acceleration
1554830387426,5,0.01701355,-0.08892822,-0.3557129,0.93019927,0.0,Cywee Rotation Vector
1554830387428,3,1.6806641,0.60058594,10.1015625,Cywee Accelerometer Sensor
1554830387430,3,1.7304688,0.63427734,9.9765625,Cywee Accelerometer Sensor
1554830387440,3,1.7041016,0.6557617,9.7734375,Cywee Accelerometer Sensor
1554830387442,3,1.6279297,0.6870117,9.6171875,Cywee Accelerometer Sensor
1554830387444,3,-20.578125,19.0,-8.796875,Cywee Magnetic field Sensor
1554830387470,3,1.5839844,0.7919922,9.5625,Cywee Accelerometer Sensor
1554830387472,3,1.5078125,0.87353516,9.546875,Cywee Accelerometer Sensor
1554830387474,3,1.5058594,0.8330078,9.546875,Cywee Accelerometer Sensor
1554830387500,3,1.5322266,0.75634766,9.546875,Cywee Accelerometer Sensor
1554830387502,3,1.5654297,0.7036133,9.6328125,Cywee Accelerometer Sensor
1554830387505,3,1.6083984,0.6533203,9.671875,Cywee Accelerometer Sensor
1554830387530,3,1.5917969,0.6533203,9.6171875,Cywee Accelerometer Sensor
1554830387532,3,1.5751953,0.7636719,9.6328125,Cywee Accelerometer Sensor
