1556102216942,3,1.3095703,-5.5546875,7.9804688,Cywee Accelerometer Sensor
1556102216943,3,1.2734375,-5.484375,8.015625,Cywee Accelerometer Sensor
1556102216943,3,1.2373047,-5.4609375,8.0546875,Cywee Accelerometer Sensor
1556102216944,3,1.3017578,-5.4179688,8.125,Cywee Accelerometer Sensor
1556102216945,3,1.3427734,-5.359375,8.109375,Cywee Accelerometer Sensor
1556102216945,3,1.3544922,-5.3359375,8.109375,Cywee Accelerometer Sensor
1556102216946,3,1.3759766,-5.3554688,8.125,Cywee Accelerometer Sensor
1556102216947,1,2468.0,Cywee Step Counter
1556102216947,3,1.4023438,-5.4414062,8.09375,Cywee Accelerometer Sensor
1556102216948,3,1.3876953,-5.5820312,8.0390625,Cywee Accelerometer Sensor
1556102216973,3,1.3789062,-5.7070312,8.0078125,Cywee Accelerometer Sensor
1556102216974,3,1.3476562,-5.7148438,8.015625,Cywee Accelerometer Sensor
1556102217005,3,1.3095703,-5.6484375,8.0390625,Cywee Accelerometer Sensor
1556102217006,3,1.265625,-5.5195312,8.078125,Cywee Accelerometer Sensor
1556102217007,3,1.2470703,-5.515625,8.109375,Cywee Accelerometer Sensor
1556102217029,3,1.2685547,-5.5039062,8.09375,Cywee Accelerometer Sensor
1556102217030,3,1.2392578,-5.3710938,8.1015625,Cywee Accelerometer Sensor
1556102217037,3,1.2177734,-5.2929688,8.109375,Cywee Accelerometer Sensor
1556102217056,3,1.2783203,-5.2695312,8.09375,Cywee Accelerometer Sensor
1556102217057,3,1.2900391,-5.328125,8.0546875,Cywee Accelerometer Sensor
1556102217058,3,1.3212891,-5.3984375,8.0078125,Cywee Accelerometer Sensor
1556102217086,3,1.2919922,-5.4609375,7.9960938,Cywee Accelerometer Sensor
1556102217087,3,1.2568359,-5.5625,7.96875,Cywee Accelerometer Sensor
1556102217088,3,1.2871094,-5.6523438,7.8789062,Cywee Accelerometer Sensor
1556102217115,3,1.2802734,-5.6953125,7.8828125,Cywee Accelerometer Sensor
1556102217116,3,1.2158203,-5.7109375,7.890625,Cywee Accelerometer Sensor
1556102217117,3,1.1748047,-5.640625,7.9335938,Cywee Accelerometer Sensor
1556102217137,3,1.1611328,-5.5351562,7.9882812,Cywee Accelerometer Sensor
1556102217138,3,1.1914062,-5.4765625,8.015625,Cywee Accelerometer Sensor
1556102217165,3,1.2587891,-5.4648438,8.0234375,Cywee Accelerometer Sensor
1556102217166,3,1.3359375,-5.515625,7.9804688,Cywee Accelerometer Sensor
1556102217167,3,1.3740234,-5.6445312,8.015625,Cywee Accelerometer Sensor
1556102217195,3,1.3164062,-5.6953125,8.0234375,Cywee Accelerometer Sensor
1556102217196,3,1.2783203,-5.6210938,8.015625,Cywee Accelerometer Sensor
1556102217197,3,1.2832031,-5.5742188,8.03125,Cywee Accelerometer Sensor
1556102217225,3,1.2041016,-5.59375,8.0078125,Cywee Accelerometer Sensor
1556102217226,3,1.0771484,-5.5507812,7.9492188,Cywee Accelerometer Sensor
1556102217227,3,1.3398438,-5.3125,8.015625,Cywee Accelerometer Sensor
1556102217255,3,0.9145508,-5.3046875,7.9453125,Cywee Accelerometer Sensor
1556102217256,3,0.105285645,-5.6484375,8.0,Cywee Accelerometer Sensor
